Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Canandaigua,9/5/2019,10:38:04,CGLT(1),7.6,8,21.844,379.6,0.53,1.98,0.33,0.32,1.911,103.6,9.07,8.79
Canandaigua,9/5/2019,10:38:14,CGLT(1),7.8,8,21.842,379.6,0.48,1.79,0.26,0.25,1.281,103.5,9.07,8.78
Canandaigua,9/5/2019,10:38:24,CGLT(1),8.2,8,21.84033333,379.6,0.533333333,1.99,0.306666667,0.296666667,1.727666667,103.4333333,9.06,8.786666667
Canandaigua,9/5/2019,10:39:04,CGLT(1),8.4,8,21.84,379.6,0.52,1.95,0.35,0.34,1.961,103.4,9.06,8.78
Canandaigua,9/5/2019,10:39:14,CGLT(1),9,9,21.836,379.5,0.52,1.94,0.36,0.35,2.031,103.4,9.06,8.78
Canandaigua,9/5/2019,10:39:34,CGLT(1),9.1,9,21.833,379.5333333,0.563333333,2.116666667,0.396666667,0.393333333,2.054333333,103.3,9.05,8.79
Canandaigua,9/5/2019,10:40:04,CGLT(1),9.3,9,21.833,379.6,0.53,1.97,0.36,0.35,1.641,103.3,9.05,8.79
Canandaigua,9/5/2019,10:40:14,CGLT(1),9.9,10,21.829,379.5,0.53,1.96,0.31,0.3,1.851,103.2,9.04,8.78
Canandaigua,9/5/2019,10:40:24,CGLT(1),10.3,10,21.825,379.5,0.55,2.05,0.28,0.27,1.931,103.1,9.04,8.78
Canandaigua,9/5/2019,10:40:34,CGLT(1),10.4,10,21.821,379.5,0.57,2.16,0.35,0.34,2.031,103.1,9.03,8.78
Canandaigua,9/5/2019,10:40:44,CGLT(1),10.9,11,21.812,379.5,0.53,1.98,0.31,0.3,1.931,102.9,9.02,8.78
Canandaigua,9/5/2019,10:40:54,CGLT(1),11.2,11,21.806,379.6,0.54,2.01,0.28,0.27,1.731,102.8,9.01,8.78
Canandaigua,9/5/2019,10:41:04,CGLT(1),11.3,11,21.803,379.5,0.56,2.1,0.34,0.33,2.201,102.8,9.01,8.78
Canandaigua,9/5/2019,10:41:14,CGLT(1),11.7,12,21.799,379.6,0.49,1.83,0.29,0.28,1.601,102.7,9,8.78
Canandaigua,9/5/2019,10:41:24,CGLT(1),11.9,12,21.796,379.6,0.54,2.04,0.29,0.28,1.761,102.6,9,8.78
Canandaigua,9/5/2019,10:41:34,CGLT(1),12,12,21.794,379.6,0.53,1.97,0.26,0.25,1.971,102.6,9,8.78
Canandaigua,9/5/2019,10:41:44,CGLT(1),12.2,12,21.791,379.6,0.53,1.96,0.29,0.28,1.621,102.6,9,8.78
Canandaigua,9/5/2019,10:41:54,CGLT(1),12.7,13,21.786,379.6,0.54,2.01,0.31,0.3,1.651,102.5,8.99,8.78
Canandaigua,9/5/2019,10:42:04,CGLT(1),13.3,13,21.777,379.6,0.53,1.98,0.3,0.29,1.861,102.4,8.99,8.78
Canandaigua,9/5/2019,10:42:14,CGLT(1),13.9,14,21.769,379.6,0.51,1.89,0.32,0.31,1.801,102.4,8.99,8.78
Canandaigua,9/5/2019,10:42:24,CGLT(1),14.1,14,21.763,379.7,0.555,2.085,0.34,0.33,2.091,102.4,8.99,8.78
Canandaigua,9/5/2019,10:42:54,CGLT(1),14.5,15,21.759,379.6,0.5,1.88,0.34,0.33,1.881,102.4,8.98,8.78
Canandaigua,9/5/2019,10:43:04,CGLT(1),15.1,15,21.575,378.1,0.49,1.82,0.2,0.19,1.531,100.6,8.86,8.73
Canandaigua,9/5/2019,10:43:14,CGLT(1),15.4,15,20.764,380,0.45,1.67,0.21,0.2,1.041,98.6,8.81,8.67
Canandaigua,9/5/2019,10:43:24,CGLT(1),15.6,16,19.037,386.5,0.37,1.34,0.2,0.19,1.041,89.5,8.09,8.59
Canandaigua,9/5/2019,10:43:34,CGLT(1),15.8,16,17.289,380.7,0.32,1.14,0.17,0.16,0.881,90.6,8.69,8.38
Canandaigua,9/5/2019,10:43:44,CGLT(1),16,16,14.961,382.8,0.24,0.84,0.13,0.12,0.601,87.3,8.79,8.27
Canandaigua,9/5/2019,10:43:54,CGLT(1),16.2,16,14.07,385,0.22,0.74,0.12,0.11,0.751,85.7,8.8,8.19
Canandaigua,9/5/2019,10:44:04,CGLT(1),16.3,16,13.605,386.6,0.24,0.83,0.17,0.16,0.911,85,8.83,8.15
Canandaigua,9/5/2019,10:44:14,CGLT(1),16.5,16,13.294,388.2,0.23,0.77,0.18,0.17,0.931,84.6,8.84,8.12
Canandaigua,9/5/2019,10:44:24,CGLT(1),16.8,17,13.058,388.4,0.22,0.74,0.2,0.19,0.971,84,8.83,8.1
Canandaigua,9/5/2019,10:44:34,CGLT(1),17.3,17,12.447,385.6,0.22,0.75,0.17,0.16,0.991,82.4,8.77,8.08
Canandaigua,9/5/2019,10:44:44,CGLT(1),17.8,18,11.717,388.7,0.21,0.72,0.24,0.23,0.791,83.4,9.03,8.07
Canandaigua,9/5/2019,10:45:04,CGLT(1),18.1,18,11.217,391.3,0.2,0.66,0.19,0.18,0.581,85.9,9.42,8.06
Canandaigua,9/5/2019,10:45:14,CGLT(1),18.5,19,11.113,388,0.2,0.67,0.23,0.22,0.631,85.1,9.34,8.05
Canandaigua,9/5/2019,10:45:24,CGLT(1),19.4,19,10.299,388.2,0.17,0.55,0.22,0.21,0.661,83.4,9.34,8.03
Canandaigua,9/5/2019,10:45:34,CGLT(1),19.8,20,9.906,390.3,0.18,0.57,0.22,0.22,0.911,82.8,9.36,8.02
Canandaigua,9/5/2019,10:45:44,CGLT(1),20,20,9.733,390.7,0.24,0.81,0.24,0.23,0.981,82.8,9.39,8.01
Canandaigua,9/5/2019,10:45:54,CGLT(1),20.1,20,9.582,391.55,0.18,0.58,0.29,0.28,0.771,82.95,9.445,7.995
Canandaigua,9/5/2019,10:46:14,CGLT(1),20.2,20,9.597,391.4,0.18,0.57,0.27,0.26,0.831,83.1,9.46,7.99
Canandaigua,9/5/2019,10:46:24,CGLT(1),20.7,21,8.972,388.2,0.15,0.46,0.28,0.27,0.761,81.6,9.42,7.98
Canandaigua,9/5/2019,10:46:34,CGLT(1),21.2,21,8.551,390.8,0.19,0.63,0.3,0.3,0.681,81.7,9.53,7.98
Canandaigua,9/5/2019,10:46:44,CGLT(1),21.8,22,8.257,391.1,0.18,0.56,0.3,0.29,0.661,81.6,9.59,7.97
Canandaigua,9/5/2019,10:46:54,CGLT(1),22.5,23,7.99,392,0.19,0.61,0.31,0.3,0.791,81.6,9.66,7.96
Canandaigua,9/5/2019,10:47:04,CGLT(1),23.1,23,7.821,392.8,0.16,0.48,0.32,0.31,0.651,81.5,9.69,7.96
Canandaigua,9/5/2019,10:47:14,CGLT(1),23.6,24,7.737,393.3,0.2,0.65,0.29,0.28,0.661,81.8,9.74,7.95
Canandaigua,9/5/2019,11:31:23,CGLT(1E),0.2,0,22.6195,379.4,0.2025,0.665,0.245,0.235,1.786,105.45,9.1,8.7625
Canandaigua,9/5/2019,11:32:03,CGLT(1E),0.3,0,22.5585,379.375,0.21,0.7025,0.22,0.21,1.701,105.525,9.12,8.7675
Canandaigua,9/5/2019,11:32:43,CGLT(1E),0.5,1,22.691,379.7,0.2,0.65,0.27,0.26,1.801,105.5,9.1,8.76
Canandaigua,9/5/2019,11:32:53,CGLT(1E),0.9,1,22.619,378,0.22,0.75,0.22,0.21,1.741,105,9.06,8.76
Canandaigua,9/5/2019,11:33:03,CGLT(1E),1.1,1,22.247,378.05,0.26,0.89,0.145,0.14,1.831,104.7,9.1,8.775
Canandaigua,9/5/2019,11:33:23,CGLT(1E),1.3,1,22.123,378.3,0.25,0.87,0.15,0.14,1.811,104.7,9.13,8.78
Canandaigua,9/5/2019,11:33:33,CGLT(1E),1.7,2,22.01,378.6,0.25,0.87,0.22,0.21,1.511,104.4,9.11,8.78
Canandaigua,9/5/2019,11:33:43,CGLT(1E),1.9,2,21.951,378.9,0.28,0.98,0.16,0.16,1.351,104,9.09,8.78
Canandaigua,9/5/2019,11:33:53,CGLT(1E),2,2,21.929,379,0.33,1.18,0.16,0.15,1.601,103.8,9.08,8.77
Canandaigua,9/5/2019,11:34:03,CGLT(1E),2.1,2,21.918,379,0.31,1.11,0.2,0.19,1.451,103.7,9.07,8.77
Canandaigua,9/5/2019,11:34:13,CGLT(1E),2.6,3,21.894,379,0.31,1.12,0.21,0.2,1.591,103.6,9.07,8.77
Canandaigua,9/5/2019,11:34:23,CGLT(1E),3,3,21.874,379,0.33,1.17,0.22,0.21,1.901,103.5,9.07,8.77
Canandaigua,9/5/2019,11:34:33,CGLT(1E),3.2,3,21.864,379,0.365,1.31,0.2,0.195,1.851,103.5,9.06,8.77
Canandaigua,9/5/2019,11:34:53,CGLT(1E),3.4,3,21.853,379.1,0.38,1.39,0.24,0.23,1.651,103.4,9.06,8.77
Canandaigua,9/5/2019,11:35:03,CGLT(1E),3.8,4,21.847,379.1,0.38,1.37,0.22,0.21,1.731,103.3,9.05,8.77
Canandaigua,9/5/2019,11:35:13,CGLT(1E),4,4,21.837,379.1,0.4,1.47,0.22,0.21,1.571,103.2,9.05,8.77
Canandaigua,9/5/2019,11:35:23,CGLT(1E),4.2,4,21.828,379.1,0.43,1.59,0.19,0.18,1.461,103.2,9.04,8.77
Canandaigua,9/5/2019,11:35:33,CGLT(1E),4.3,4,21.826,379.1,0.43,1.6,0.23,0.22,2.501,103.2,9.04,8.77
Canandaigua,9/5/2019,11:35:43,CGLT(1E),4.4,4,21.826,379.1,0.46,1.68,0.25,0.25,1.681,103.1,9.04,8.77
Canandaigua,9/5/2019,11:35:53,CGLT(1E),4.6,5,21.825,379.1,0.45,1.65,0.29,0.28,1.481,103.1,9.04,8.77
Canandaigua,9/5/2019,11:36:03,CGLT(1E),4.9,5,21.821,379.2,0.44,1.62,0.24,0.24,1.821,103.1,9.04,8.77
Canandaigua,9/5/2019,11:36:13,CGLT(1E),5,5,21.819,379.2,0.43,1.57,0.27,0.26,1.791,103.1,9.03,8.77
Canandaigua,9/5/2019,11:36:23,CGLT(1E),5.2,5,21.818,379.2,0.43,1.56,0.27,0.26,1.541,103,9.03,8.77
Canandaigua,9/5/2019,11:36:33,CGLT(1E),5.5,5,21.813,379.2,0.41,1.52,0.23,0.22,1.911,102.8,9.02,8.77
Canandaigua,9/5/2019,11:36:43,CGLT(1E),5.8,6,21.81,379.2,0.43,1.57,0.24,0.23,1.611,102.7,9,8.76
Canandaigua,9/5/2019,11:36:53,CGLT(1E),6.2,6,21.804,379.2,0.44,1.62,0.29,0.28,1.751,102.6,8.99,8.76
Canandaigua,9/5/2019,11:37:03,CGLT(1E),6.4,6,21.801,379.2,0.48,1.78,0.32,0.31,1.741,102.6,9,8.77
Canandaigua,9/5/2019,11:37:13,CGLT(1E),6.8,7,21.795,379.2,0.49,1.82,0.32,0.31,1.661,102.6,9,8.77
Canandaigua,9/5/2019,11:37:23,CGLT(1E),7.3,7,21.787,379.2,0.48,1.77,0.3,0.29,1.501,102.6,8.99,8.77
Canandaigua,9/5/2019,11:37:33,CGLT(1E),7.7,8,21.783,379.2,0.45,1.64,0.29,0.28,1.481,102.5,8.99,8.77
Canandaigua,9/5/2019,11:37:43,CGLT(1E),8,8,21.78,379.2,0.46,1.7,0.3,0.29,1.871,102.4,8.98,8.76
Canandaigua,9/5/2019,11:37:53,CGLT(1E),8.1,8,21.779,379.2,0.5,1.88,0.36,0.35,1.601,102.4,8.98,8.76
Canandaigua,9/5/2019,11:38:03,CGLT(1E),8.5,8,21.778,379.2,0.44,1.61,0.29,0.28,1.841,102.3,8.98,8.76
Canandaigua,9/5/2019,11:38:13,CGLT(1E),8.8,9,21.778,379.2,0.49,1.84,0.28,0.27,2.191,102.3,8.98,8.76
Canandaigua,9/5/2019,11:38:23,CGLT(1E),9.2,9,21.778,379.1,0.54,2.02,0.37,0.36,1.521,102.3,8.98,8.77
Canandaigua,9/5/2019,11:38:33,CGLT(1E),9.6,10,21.777,379.1,0.51,1.91,0.31,0.3,1.591,102.4,8.98,8.77
Canandaigua,9/5/2019,11:38:43,CGLT(1E),10,10,21.776,379.1,0.52,1.96,0.3,0.29,1.701,102.4,8.98,8.77
Canandaigua,9/5/2019,11:38:53,CGLT(1E),10.1,10,21.7745,379.1,0.525,1.95,0.32,0.31,1.711,102.4,8.985,8.76
Canandaigua,9/5/2019,11:39:13,CGLT(1E),10.5,10,21.773,379.1,0.51,1.88,0.34,0.33,1.941,102.4,8.98,8.76
Canandaigua,9/5/2019,11:39:23,CGLT(1E),10.9,11,21.77,379.1,0.52,1.96,0.34,0.33,1.781,102.4,8.99,8.77
Canandaigua,9/5/2019,11:39:33,CGLT(1E),11.4,11,21.766,379.3,0.5,1.87,0.26,0.25,1.821,102.2,8.97,8.76
Canandaigua,9/5/2019,11:39:43,CGLT(1E),11.7,12,21.763,379.4,0.47,1.74,0.24,0.23,2.091,102,8.95,8.76
Canandaigua,9/5/2019,11:39:53,CGLT(1E),12.2,12,21.76,379.5,0.4,1.46,0.3,0.29,1.441,101.7,8.93,8.76
Canandaigua,9/5/2019,11:40:03,CGLT(1E),12.6,13,21.757,379.7,0.39,1.41,0.21,0.2,2.321,101.3,8.89,8.75
Canandaigua,9/5/2019,11:40:13,CGLT(1E),13,13,21.736,379.9,0.4,1.44,0.24,0.23,1.551,100.9,8.85,8.75
Canandaigua,9/5/2019,11:40:23,CGLT(1E),13.4,13,21.723,380,0.38,1.37,0.24,0.23,2.031,100.6,8.83,8.74
Canandaigua,9/5/2019,11:40:33,CGLT(1E),13.7,14,21.716,380,0.38,1.4,0.21,0.2,1.631,100.4,8.81,8.74
Canandaigua,9/5/2019,11:10:41,CGLT(1W),0.2,0,22.295,379.5,0.37,1.33,0.26,0.25,1.961,106.7,9.26,8.79
Canandaigua,9/5/2019,11:10:51,CGLT(1W),0.6,1,22.281,379.2,0.39,1.4,0.27,0.26,2.181,106.5,9.25,8.79
Canandaigua,9/5/2019,11:11:01,CGLT(1W),1.2,1,22.163,378.8,0.47,1.76,0.25,0.24,1.731,106.2,9.25,8.79
Canandaigua,9/5/2019,11:11:11,CGLT(1W),1.5,1.5,22.0595,379,0.48,1.78,0.29,0.28,1.866,106.2,9.265,8.79
Canandaigua,9/5/2019,11:11:31,CGLT(1W),1.7,2,21.996,379,0.51,1.9,0.28,0.27,1.761,105.9,9.25,8.79
Canandaigua,9/5/2019,11:12:01,CGLT(1W),2,2,21.986,379.15,0.535,1.99,0.32,0.315,1.951,105.95,9.26,8.79
Canandaigua,9/5/2019,11:11:41,CGLT(1W),2.1,2,21.971,379,0.53,1.98,0.25,0.24,1.931,105.8,9.24,8.79
Canandaigua,9/5/2019,11:12:21,CGLT(1W),2.4,2,21.979,379.1,0.52,1.95,0.22,0.21,1.721,105.9,9.25,8.79
Canandaigua,9/5/2019,11:12:31,CGLT(1W),3,3,21.953,379,0.56,2.11,0.36,0.36,1.771,105.5,9.23,8.79
Canandaigua,9/5/2019,11:12:41,CGLT(1W),3.4,3,21.936,379,0.53,1.99,0.35,0.34,2.181,105.3,9.21,8.79
Canandaigua,9/5/2019,11:12:51,CGLT(1W),3.5,4,21.929,379,0.56,2.11,0.37,0.36,2.061,105.2,9.2,8.78
Canandaigua,9/5/2019,11:13:01,CGLT(1W),4,4,21.9145,379.05,0.53,1.98,0.37,0.365,1.961,104.95,9.185,8.78
Canandaigua,9/5/2019,11:13:31,CGLT(1W),4.2,4,21.904,379.1,0.54,2,0.33,0.32,1.881,104.8,9.17,8.78
Canandaigua,9/5/2019,11:13:41,CGLT(1W),4.9,5,21.88933333,379.1,0.566666667,2.123333333,0.34,0.333333333,1.817666667,104.3666667,9.136666667,8.78
Canandaigua,9/5/2019,11:14:21,CGLT(1W),5.4,5,21.886,379.1,0.52,1.96,0.3,0.29,1.991,104.2,9.12,8.78
Canandaigua,9/5/2019,11:14:31,CGLT(1W),5.8,6,21.88,379.1,0.52,1.92,0.27,0.26,1.631,104,9.11,8.78
Canandaigua,9/5/2019,11:14:41,CGLT(1W),6.2,6,21.877,379.1,0.54,2.03,0.37,0.36,1.691,103.9,9.1,8.78
Canandaigua,9/5/2019,11:14:51,CGLT(1W),6.6,7,21.875,379.2,0.54,2.03,0.29,0.28,2.041,103.8,9.09,8.78
Canandaigua,9/5/2019,11:15:01,CGLT(1W),7.1,7,21.8705,379.15,0.51,1.915,0.3,0.295,1.786,103.65,9.075,8.775
Canandaigua,9/5/2019,11:15:21,CGLT(1W),7.3,7,21.868,379.2,0.55,2.06,0.3,0.29,1.781,103.5,9.07,8.77
Canandaigua,9/5/2019,11:15:31,CGLT(1W),7.8,8,21.865,379.2,0.56,2.09,0.29,0.29,1.841,103.5,9.06,8.77
Canandaigua,9/5/2019,11:15:41,CGLT(1W),8.1,8,21.856,379.1,0.5,1.86,0.31,0.3,1.741,103.2,9.04,8.77
Canandaigua,9/5/2019,11:15:51,CGLT(1W),8.5,8,21.843,379.2,0.51,1.89,0.27,0.26,2.421,103.1,9.03,8.76
Canandaigua,9/5/2019,11:16:01,CGLT(1W),8.7,9,21.84,379.2,0.49,1.8,0.22,0.21,1.491,102.9,9.02,8.76
Canandaigua,9/5/2019,11:16:11,CGLT(1W),8.9,9,21.837,379.2,0.51,1.91,0.34,0.33,1.541,102.9,9.01,8.76
Canandaigua,9/5/2019,11:16:31,CGLT(1W),9,9,21.83,379.2,0.51,1.9,0.32,0.31,1.621,102.7,9,8.76
Canandaigua,9/5/2019,11:16:41,CGLT(1W),9.2,9,21.83,379.1,0.49,1.82,0.28,0.27,1.801,102.7,9,8.76
Canandaigua,9/5/2019,11:16:51,CGLT(1W),9.6,10,21.827,379.2,0.48,1.78,0.27,0.26,1.761,102.6,8.99,8.76
Canandaigua,9/5/2019,11:17:01,CGLT(1W),10,10,21.826,379.1,0.5,1.88,0.33,0.32,1.991,102.5,8.99,8.76
Canandaigua,9/5/2019,11:17:21,CGLT(1W),10.2,10,21.82,379.1,0.46,1.71,0.32,0.31,1.491,102.4,8.97,8.76
Canandaigua,9/5/2019,11:17:31,CGLT(1W),10.4,10,21.819,379.2,0.49,1.81,0.33,0.32,1.871,102.3,8.97,8.76
Canandaigua,9/5/2019,11:17:41,CGLT(1W),10.9,11,21.816,379.2,0.49,1.81,0.32,0.31,1.611,102.3,8.96,8.76
Canandaigua,9/5/2019,11:17:51,CGLT(1W),11.2,11,21.815,379.2,0.495,1.835,0.27,0.26,1.706,102.15,8.955,8.76
Canandaigua,9/5/2019,11:18:11,CGLT(1W),11.3,11,21.816,379.2,0.51,1.89,0.32,0.31,1.901,102.1,8.95,8.76
Canandaigua,9/5/2019,11:18:21,CGLT(1W),11.6,12,21.816,379.2,0.48,1.78,0.33,0.32,1.591,102.1,8.95,8.76
Canandaigua,9/5/2019,11:18:31,CGLT(1W),11.8,12,21.815,379.2,0.48,1.8,0.32,0.32,1.561,102.1,8.95,8.76
Canandaigua,9/5/2019,11:18:41,CGLT(1W),12,12,21.816,379.2,0.55,2.08,0.34,0.33,2.041,102.1,8.95,8.76
Canandaigua,9/5/2019,11:18:51,CGLT(1W),12.4,12,21.814,379.2,0.5,1.87,0.32,0.31,1.721,102,8.94,8.76
Canandaigua,9/5/2019,11:19:01,CGLT(1W),12.7,13,21.81,379.2,0.48,1.77,0.29,0.28,1.701,101.9,8.93,8.76
Canandaigua,9/5/2019,11:19:11,CGLT(1W),12.9,13,21.805,379.2,0.48,1.78,0.26,0.25,2.221,101.7,8.92,8.75
Canandaigua,9/5/2019,11:19:21,CGLT(1W),13.1,13,21.803,379.2,0.45,1.66,0.3,0.29,2.821,101.7,8.92,8.75
Canandaigua,9/5/2019,11:19:31,CGLT(1W),13.5,14,21.769,379.1,0.44,1.62,0.23,0.22,2.271,101.3,8.88,8.74
Canandaigua,9/5/2019,11:19:41,CGLT(1W),13.8,14,21.719,379,0.38,1.37,0.23,0.23,1.551,99.9,8.77,8.72
Canandaigua,9/5/2019,11:19:51,CGLT(1W),14.1,14,21.616,379.3,0.4,1.47,0.2,0.2,1.391,98.5,8.67,8.71
Canandaigua,9/5/2019,11:20:01,CGLT(1W),14.3,14,21.55,379.1,0.37,1.34,0.25,0.24,1.581,98.1,8.64,8.71
Canandaigua,9/5/2019,12:05:36,CGLT(2),0.1,0,22.506,379.1,0.21,0.71,0.21,0.2,2.591,106.1,9.18,8.76
Canandaigua,9/5/2019,12:05:46,CGLT(2),0.3,0,22.519,378.5,0.24,0.81,0.23,0.22,2.041,105.9,9.16,8.76
Canandaigua,9/5/2019,12:05:56,CGLT(2),0.5,1,22.439,378.7,0.2,0.66,0.2,0.19,2.121,105.7,9.15,8.77
Canandaigua,9/5/2019,12:06:06,CGLT(2),0.7,1,22.424,378.7,0.24,0.82,0.21,0.2,2.051,105.8,9.17,8.77
Canandaigua,9/5/2019,12:06:16,CGLT(2),1.1,1,22.295,377.1,0.3,1.07,0.21,0.2,2.171,105.5,9.16,8.78
Canandaigua,9/5/2019,12:06:26,CGLT(2),1.4,1,22.174,377.6,0.3,1.08,0.19,0.18,2.381,105.8,9.21,8.78
Canandaigua,9/5/2019,12:06:36,CGLT(2),1.6,2,22.142,377.5,0.32,1.13,0.21,0.2,1.851,105.9,9.23,8.78
Canandaigua,9/5/2019,12:06:46,CGLT(2),1.9,2,22.091,377.7,0.32,1.13,0.26,0.25,2.041,105.8,9.23,8.78
Canandaigua,9/5/2019,12:06:56,CGLT(2),2.1,2,22.051,378.2,0.33,1.19,0.21,0.2,1.511,105.5,9.2,8.78
Canandaigua,9/5/2019,12:07:06,CGLT(2),2.3,2,22.024,378.5,0.37,1.34,0.19,0.18,1.821,105.3,9.19,8.78
Canandaigua,9/5/2019,12:07:16,CGLT(2),2.6,3,22.017,378.7,0.41,1.49,0.19,0.18,2.041,105.2,9.18,8.78
Canandaigua,9/5/2019,12:07:26,CGLT(2),2.9,3,22.001,379,0.39,1.41,0.2,0.19,1.581,104.9,9.16,8.78
Canandaigua,9/5/2019,12:07:36,CGLT(2),3.2,3,21.937,378.9,0.38,1.38,0.24,0.24,1.841,104.4,9.13,8.79
Canandaigua,9/5/2019,12:07:46,CGLT(2),3.4,3,21.896,379,0.42,1.55,0.26,0.25,1.961,104.4,9.13,8.79
Canandaigua,9/5/2019,12:07:56,CGLT(2),3.9,4,21.848,378.8,0.43,1.58,0.26,0.26,1.891,104.4,9.14,8.79
Canandaigua,9/5/2019,12:08:06,CGLT(2),4.1,4,21.801,378.6,0.51,1.9,0.23,0.23,1.921,104.2,9.13,8.79
Canandaigua,9/5/2019,12:08:16,CGLT(2),4.3,4,21.717,378.4,0.43,1.57,0.26,0.25,1.441,104,9.13,8.78
Canandaigua,9/5/2019,12:08:26,CGLT(2),4.4,4,21.65,378.7,0.4,1.47,0.25,0.24,1.571,104.2,9.16,8.78
Canandaigua,9/5/2019,12:08:36,CGLT(2),4.7,5,21.628,378.8,0.45,1.66,0.3,0.29,1.731,104.2,9.17,8.78
Canandaigua,9/5/2019,12:08:46,CGLT(2),5.1,5,21.62,378.9,0.45,1.66,0.29,0.28,1.521,104,9.15,8.78
Canandaigua,9/5/2019,12:08:56,CGLT(2),5.4,5,21.618,378.9,0.43,1.6,0.3,0.29,1.461,103.7,9.13,8.78
Canandaigua,9/5/2019,12:09:06,CGLT(2),5.5,5,21.618,379,0.4,1.44,0.23,0.22,1.731,103.8,9.13,8.78
Canandaigua,9/5/2019,12:26:27,CGLT(3),0.1,0,22.561,375.45,0.28,0.981666667,0.231666667,0.221666667,1.932666667,106.1166667,9.171666667,8.71
Canandaigua,9/5/2019,12:27:37,CGLT(3),0.6,1,22.588,375.2,0.29,1.01,0.33,0.32,1.601,106,9.16,8.71
Canandaigua,9/5/2019,12:27:47,CGLT(3),1,1,22.538,373.9,0.32,1.14,0.22,0.21,1.931,105.6,9.12,8.71
Canandaigua,9/5/2019,12:27:57,CGLT(3),1.5,2,22.308,373.6,0.34,1.21,0.23,0.22,1.681,105.2,9.13,8.72
Canandaigua,9/5/2019,12:28:07,CGLT(3),2.1,2,22.201,374,0.34,1.21,0.22,0.21,1.781,105.1,9.14,8.72
Canandaigua,9/5/2019,12:28:17,CGLT(3),3,3,22.101,373.9,0.32,1.15,0.28,0.27,1.431,105.4,9.19,8.73
Canandaigua,9/5/2019,12:28:27,CGLT(3),3.7,4,22.059,373.4,0.36,1.29,0.23,0.22,1.851,108.8,9.49,8.76
Canandaigua,9/5/2019,12:28:37,CGLT(3),4.2,4,22.053,373.1,0.36,1.3,0.32,0.31,1.451,110.4,9.63,8.78
Canandaigua,9/5/2019,12:43:38,CGLT(4),0.1,0,22.47185714,372.8,0.271428571,0.935714286,0.195714286,0.187142857,2.031,103.1857143,8.931428571,8.61
Canandaigua,9/5/2019,12:44:58,CGLT(4),0.5,1,22.502,372.4,0.28,0.99,0.19,0.18,2.361,102.8,8.89,8.61
Canandaigua,9/5/2019,12:45:08,CGLT(4),1,1,22.352,370.8,0.31,1.11,0.22,0.21,2.161,103.2,8.95,8.63
Canandaigua,9/5/2019,12:45:18,CGLT(4),1.5,1,22.216,369.6,0.3,1.04,0.17,0.17,1.941,110.4,9.6,8.68
Canandaigua,9/5/2019,12:45:28,CGLT(4),2.1,2,22.137,369.4,0.32,1.14,0.2,0.19,1.891,111.6,9.72,8.71
Canandaigua,9/5/2019,12:54:49,CGLT(4E),0.2,0,22.355,373.65,0.235,0.795,0.22,0.21,1.981,101.35,8.79,8.595
Canandaigua,9/5/2019,12:55:09,CGLT(4E),0.4,0,22.464,373.3,0.25,0.84,0.23,0.22,2.471,100.8,8.72,8.59
Canandaigua,9/5/2019,12:55:19,CGLT(4E),1.2,1,22.373,370.2,0.23,0.8,0.18,0.17,1.921,100.4,8.7,8.6
Canandaigua,9/5/2019,12:55:29,CGLT(4E),1.6,2,21.922,367.4,0.19,0.61,0.16,0.15,1.231,106.1,9.28,8.68
Canandaigua,9/5/2019,13:02:01,CGLT(4W),0.2,0,22.243,370.2,0.14,0.43,0.14,0.13,1.441,110.8,9.63,8.7
Canandaigua,9/5/2019,13:02:11,CGLT(4W),0.5,0,22.153,368.6,0.15,0.47,0.16,0.15,1.471,117.7,10.25,8.75
Canandaigua,9/5/2019,13:02:21,CGLT(4W),1.1,1,22.087,368.5,0.15,0.45,0.11,0.1,1.271,119.9,10.46,8.77
Canandaigua,9/5/2019,9:43:41,CGLT(A),0.1,0,21.859,381.5,0.28,0.99,0.22,0.21,2.061,104.4,9.15,8.79
Canandaigua,9/5/2019,9:43:51,CGLT(A),0.6,1,21.909,380.8,0.31,1.12,0.22,0.21,1.791,104.6,9.15,8.78
Canandaigua,9/5/2019,9:44:01,CGLT(A),0.9,1,21.899,380.7,0.37,1.36,0.22,0.22,1.951,104.6,9.16,8.78
Canandaigua,9/5/2019,9:44:11,CGLT(A),1.1,1,21.893,380.7,0.37,1.36,0.2,0.19,1.681,104.7,9.16,8.77
Canandaigua,9/5/2019,9:44:21,CGLT(A),1.4,1,21.889,380.7,0.43,1.58,0.22,0.21,2.141,104.7,9.17,8.77
Canandaigua,9/5/2019,9:44:31,CGLT(A),1.7,2,21.885,380.6,0.4,1.45,0.29,0.28,1.831,104.7,9.16,8.77
Canandaigua,9/5/2019,9:44:41,CGLT(A),1.8,2,21.884,380.6,0.41,1.49,0.16,0.15,1.991,104.7,9.17,8.77
Canandaigua,9/5/2019,9:44:51,CGLT(A),2,2,21.884,380.6,0.42,1.54,0.21,0.2,2.111,104.7,9.17,8.77
Canandaigua,9/5/2019,9:45:01,CGLT(A),2.2,2,21.88,380.6,0.46,1.7,0.21,0.2,1.841,104.7,9.16,8.77
Canandaigua,9/5/2019,9:45:11,CGLT(A),2.5,3,21.877,380.6,0.48,1.77,0.25,0.24,1.611,104.6,9.16,8.77
